,City,Year,Sport,Discipline,Athlete,NOC,Gender,Event,Event_gender,Medal,Country,Int Olympic Committee code
228,Paris,1900,Archery,Archery,"GRUMIAUX, Emile",FRA,Men,sur la perche à la pyramide,M,Gold,France,FRA
229,Paris,1900,Archery,Archery,"SERRURIER, Auguste",FRA,Men,sur la perche à la pyramide,M,Silver,France,FRA
230,Paris,1900,Athletics,Athletics,"ROWLEY, Stanley",AUS,Men,100m,M,Bronze,Australia,AUS
231,Paris,1900,Athletics,Athletics,"JARVIS, Francis",USA,Men,100m,M,Gold,United States,USA
232,Paris,1900,Athletics,Athletics,"TEWKSBURY, Walter B. John",USA,Men,100m,M,Silver,United States,USA
233,Paris,1900,Athletics,Athletics,"MOLONEY, Frederick",USA,Men,110m hurdles,M,Bronze,United States,USA
234,Paris,1900,Athletics,Athletics,"KRAENZLEIN, Alvin",USA,Men,110m hurdles,M,Gold,United States,USA
235,Paris,1900,Athletics,Athletics,"MCLEAN, John",USA,Men,110m hurdles,M,Silver,United States,USA
236,Paris,1900,Athletics,Athletics,"BRAY, John",USA,Men,1500m,M,Bronze,United States,USA
237,Paris,1900,Athletics,Athletics,"BENNETT, Charles",GBR,Men,1500m,M,Gold,United Kingdom,GBR
238,Paris,1900,Athletics,Athletics,"DELOGE, Henri",FRA,Men,1500m,M,Silver,France,FRA
239,Paris,1900,Athletics,Athletics,"ROWLEY, Stanley",AUS,Men,200m,M,Bronze,Australia,AUS
240,Paris,1900,Athletics,Athletics,"TEWKSBURY, Walter B. John",USA,Men,200m,M,Gold,United States,USA
241,Paris,1900,Athletics,Athletics,"PRITCHARD, Norman",IND,Men,200m,M,Silver,India,IND
242,Paris,1900,Athletics,Athletics,"TEWKSBURY, Walter B. John",USA,Men,200m hurdles,M,Bronze,United States,USA
243,Paris,1900,Athletics,Athletics,"KRAENZLEIN, Alvin",USA,Men,200m hurdles,M,Gold,United States,USA
244,Paris,1900,Athletics,Athletics,"PRITCHARD, Norman",IND,Men,200m hurdles,M,Silver,India,IND
245,Paris,1900,Athletics,Athletics,"CHASTANIE, Jacques",FRA,Men,3000m steeplechase,M,Bronze,France,FRA
246,Paris,1900,Athletics,Athletics,"ORTON, George",CAN,Men,3000m steeplechase,M,Gold,Canada,CAN
247,Paris,1900,Athletics,Athletics,"ROBINSON, Sidney",GBR,Men,3000m steeplechase,M,Silver,United Kingdom,GBR
248,Paris,1900,Athletics,Athletics,"ROBINSON, Sidney",GBR,Men,4000m steeplechase,M,Bronze,United Kingdom,GBR
249,Paris,1900,Athletics,Athletics,"RIMMER, John",GBR,Men,4000m steeplechase,M,Gold,United Kingdom,GBR
250,Paris,1900,Athletics,Athletics,"BENNETT, Charles",GBR,Men,4000m steeplechase,M,Silver,United Kingdom,GBR
251,Paris,1900,Athletics,Athletics,"SCHULTZ, Ernst",DEN,Men,400m,M,Bronze,Denmark,DEN
252,Paris,1900,Athletics,Athletics,"LONG, Maxwell W.Maxey",USA,Men,400m,M,Gold,United States,USA
253,Paris,1900,Athletics,Athletics,"HOLLAND, William",USA,Men,400m,M,Silver,United States,USA
254,Paris,1900,Athletics,Athletics,"ORTON, George",CAN,Men,400m hurdles,M,Bronze,Canada,CAN
255,Paris,1900,Athletics,Athletics,"TEWKSBURY, Walter B. John",USA,Men,400m hurdles,M,Gold,United States,USA
256,Paris,1900,Athletics,Athletics,"TAUZIN, Henri",FRA,Men,400m hurdles,M,Silver,France,FRA
257,Paris,1900,Athletics,Athletics,"BENNETT, Charles",ZZX,Men,5000m team,M,Gold,Mixed Teams,ZZX
258,Paris,1900,Athletics,Athletics,"RIMMER, John",ZZX,Men,5000m team,M,Gold,Mixed Teams,ZZX
259,Paris,1900,Athletics,Athletics,"ROBINSON, Sidney",ZZX,Men,5000m team,M,Gold,Mixed Teams,ZZX
260,Paris,1900,Athletics,Athletics,"ROWLEY, Stanley",ZZX,Men,5000m team,M,Gold,Mixed Teams,ZZX
261,Paris,1900,Athletics,Athletics,"TYSOE, Alfred",ZZX,Men,5000m team,M,Gold,Mixed Teams,ZZX
262,Paris,1900,Athletics,Athletics,"CASTANET, André",FRA,Men,5000m team,M,Silver,France,FRA
263,Paris,1900,Athletics,Athletics,"CHAMPOUDRY, Michel",FRA,Men,5000m team,M,Silver,France,FRA
264,Paris,1900,Athletics,Athletics,"CHASTANIE, Jacques",FRA,Men,5000m team,M,Silver,France,FRA
265,Paris,1900,Athletics,Athletics,"DELOGE, Henri",FRA,Men,5000m team,M,Silver,France,FRA
266,Paris,1900,Athletics,Athletics,"RAGUENEAU, Gaston",FRA,Men,5000m team,M,Silver,France,FRA
267,Paris,1900,Athletics,Athletics,"ROWLEY, Stanley",AUS,Men,60m,M,Bronze,Australia,AUS
268,Paris,1900,Athletics,Athletics,"KRAENZLEIN, Alvin",USA,Men,60m,M,Gold,United States,USA
269,Paris,1900,Athletics,Athletics,"TEWKSBURY, Walter B. John",USA,Men,60m,M,Silver,United States,USA
270,Paris,1900,Athletics,Athletics,"HALL, David",USA,Men,800m,M,Bronze,United States,USA
271,Paris,1900,Athletics,Athletics,"TYSOE, Alfred",GBR,Men,800m,M,Gold,United Kingdom,GBR
272,Paris,1900,Athletics,Athletics,"CREGAN, John",USA,Men,800m,M,Silver,United States,USA
273,Paris,1900,Athletics,Athletics,"SHELDON, Richard",USA,Men,discus throw,M,Bronze,United States,USA
274,Paris,1900,Athletics,Athletics,"BAUER, Rudolf",HUN,Men,discus throw,M,Gold,Hungary,HUN
275,Paris,1900,Athletics,Athletics,"JANDA, Frantisek",BOH,Men,discus throw,M,Silver,Bohemia,BOH
276,Paris,1900,Athletics,Athletics,"MCCRACKEN, Josiah",USA,Men,hammer throw,M,Bronze,United States,USA
277,Paris,1900,Athletics,Athletics,"FLANAGAN, John Jesus",USA,Men,hammer throw,M,Gold,United States,USA
278,Paris,1900,Athletics,Athletics,"HARE, Thomas Truxton",USA,Men,hammer throw,M,Silver,United States,USA
279,Paris,1900,Athletics,Athletics,"GÖNCZY, Lajos",HUN,Men,high jump,M,Bronze,Hungary,HUN
280,Paris,1900,Athletics,Athletics,"BAXTER, Irving",USA,Men,high jump,M,Gold,United States,USA
281,Paris,1900,Athletics,Athletics,"LEAHY, Patrick Joseph",GBR,Men,high jump,M,Silver,United Kingdom,GBR
282,Paris,1900,Athletics,Athletics,"SHELDON, Lewis Pendleton",USA,Men,"high jump, standing",M,Bronze,United States,USA
283,Paris,1900,Athletics,Athletics,"EWRY, Ray",USA,Men,"high jump, standing",M,Gold,United States,USA
284,Paris,1900,Athletics,Athletics,"BAXTER, Irving",USA,Men,"high jump, standing",M,Silver,United States,USA
285,Paris,1900,Athletics,Athletics,"LEAHY, Patrick Joseph",GBR,Men,long jump,M,Bronze,United Kingdom,GBR
286,Paris,1900,Athletics,Athletics,"KRAENZLEIN, Alvin",USA,Men,long jump,M,Gold,United States,USA
287,Paris,1900,Athletics,Athletics,"PRINSTEIN, Meyer",USA,Men,long jump,M,Silver,United States,USA
288,Paris,1900,Athletics,Athletics,"TORCHEBOEUF, Emile",FRA,Men,"long jump, standing",M,Bronze,France,FRA
289,Paris,1900,Athletics,Athletics,"EWRY, Ray",USA,Men,"long jump, standing",M,Gold,United States,USA
290,Paris,1900,Athletics,Athletics,"BAXTER, Irving",USA,Men,"long jump, standing",M,Silver,United States,USA
291,Paris,1900,Athletics,Athletics,"FAST, Ernst",SWE,Men,marathon,M,Bronze,Sweden,SWE
292,Paris,1900,Athletics,Athletics,"THEATO, Michel",FRA,Men,marathon,M,Gold,France,FRA
293,Paris,1900,Athletics,Athletics,"CHAMPION, Emile",FRA,Men,marathon,M,Silver,France,FRA
294,Paris,1900,Athletics,Athletics,"ANDERSEN, Carl Albert",NOR,Men,pole vault,M,Bronze,Norway,NOR
295,Paris,1900,Athletics,Athletics,"BAXTER, Irving",USA,Men,pole vault,M,Gold,United States,USA
296,Paris,1900,Athletics,Athletics,"COLKETT, Meredith Bright",USA,Men,pole vault,M,Silver,United States,USA
297,Paris,1900,Athletics,Athletics,"GARRETT, Robert",USA,Men,shot put,M,Bronze,United States,USA
298,Paris,1900,Athletics,Athletics,"SHELDON, Richard",USA,Men,shot put,M,Gold,United States,USA
299,Paris,1900,Athletics,Athletics,"MCCRACKEN, Josiah",USA,Men,shot put,M,Silver,United States,USA
300,Paris,1900,Athletics,Athletics,"SHELDON, Lewis Pendleton",USA,Men,triple jump,M,Bronze,United States,USA
301,Paris,1900,Athletics,Athletics,"PRINSTEIN, Meyer",USA,Men,triple jump,M,Gold,United States,USA
302,Paris,1900,Athletics,Athletics,"CONNOLLY, James",USA,Men,triple jump,M,Silver,United States,USA
303,Paris,1900,Athletics,Athletics,"GARRETT, Robert",USA,Men,"triple jump, standing",M,Bronze,United States,USA
304,Paris,1900,Athletics,Athletics,"EWRY, Ray",USA,Men,"triple jump, standing",M,Gold,United States,USA
305,Paris,1900,Athletics,Athletics,"BAXTER, Irving",USA,Men,"triple jump, standing",M,Silver,United States,USA
306,Paris,1900,Basque Pelota,Basque Pelota,"De AMEZOLA y ASPIZUA, José",ESP,Men,cesta punta,M,Gold,Spain,ESP
307,Paris,1900,Basque Pelota,Basque Pelota,"VILLOTA BAQUIOLA, Francisco",ESP,Men,cesta punta,M,Gold,Spain,ESP
308,Paris,1900,Basque Pelota,Basque Pelota,"DURQUETTY, Maurice",FRA,Men,cesta punta,M,Silver,France,FRA
309,Paris,1900,Basque Pelota,Basque Pelota,ETCHEGARAY,FRA,Men,cesta punta,M,Silver,France,FRA
310,Paris,1900,Cricket,Cricket,"BEACHCROFT, Charles",GBR,Men,cricket,M,Gold,United Kingdom,GBR
311,Paris,1900,Cricket,Cricket,"BIRKETT, Arthur Ernest",GBR,Men,cricket,M,Gold,United Kingdom,GBR
312,Paris,1900,Cricket,Cricket,"BOWERMAN, Alfred James",GBR,Men,cricket,M,Gold,United Kingdom,GBR
313,Paris,1900,Cricket,Cricket,"BUCKLEY, George John",GBR,Men,cricket,M,Gold,United Kingdom,GBR
314,Paris,1900,Cricket,Cricket,"BURCHELL, Francis Romulus",GBR,Men,cricket,M,Gold,United Kingdom,GBR
315,Paris,1900,Cricket,Cricket,"CHRISTIAN, Frederick William",GBR,Men,cricket,M,Gold,United Kingdom,GBR
316,Paris,1900,Cricket,Cricket,"CORNER, Harry Richard",GBR,Men,cricket,M,Gold,United Kingdom,GBR
317,Paris,1900,Cricket,Cricket,"CUMING, Frederick Wlliam",GBR,Men,cricket,M,Gold,United Kingdom,GBR
318,Paris,1900,Cricket,Cricket,"DONNE, William Stephen",GBR,Men,cricket,M,Gold,United Kingdom,GBR
319,Paris,1900,Cricket,Cricket,"POWLESLAND, Alfred James",GBR,Men,cricket,M,Gold,United Kingdom,GBR
320,Paris,1900,Cricket,Cricket,"SYMES, John",GBR,Men,cricket,M,Gold,United Kingdom,GBR
321,Paris,1900,Cricket,Cricket,"TOLLER, Montagu Henry",GBR,Men,cricket,M,Gold,United Kingdom,GBR
322,Paris,1900,Cricket,Cricket,"ANDERSON, W.",FRA,Men,cricket,M,Silver,France,FRA
323,Paris,1900,Cricket,Cricket,"ATTRILL, W.T.",FRA,Men,cricket,M,Silver,France,FRA
324,Paris,1900,Cricket,Cricket,"BRAID, J.",FRA,Men,cricket,M,Silver,France,FRA
325,Paris,1900,Cricket,Cricket,"BROWNING, W.",FRA,Men,cricket,M,Silver,France,FRA
326,Paris,1900,Cricket,Cricket,"HORNE, R.",FRA,Men,cricket,M,Silver,France,FRA
327,Paris,1900,Cricket,Cricket,"JORDAN, T.H.",FRA,Men,cricket,M,Silver,France,FRA
328,Paris,1900,Cricket,Cricket,"MCEVOY, A.",FRA,Men,cricket,M,Silver,France,FRA
329,Paris,1900,Cricket,Cricket,"ROBINSON, D.",FRA,Men,cricket,M,Silver,France,FRA
330,Paris,1900,Cricket,Cricket,"ROQUES, F.",FRA,Men,cricket,M,Silver,France,FRA
331,Paris,1900,Cricket,Cricket,"SCHNEIDAU, A.J.",FRA,Men,cricket,M,Silver,France,FRA
332,Paris,1900,Cricket,Cricket,"TERRY, Henry John",FRA,Men,cricket,M,Silver,France,FRA
333,Paris,1900,Cricket,Cricket,"TOMALIN, P.H.",FRA,Men,cricket,M,Silver,France,FRA
334,Paris,1900,Croquet,Croquet,AUMOITTE,FRA,Men,double,M,Gold,France,FRA
335,Paris,1900,Croquet,Croquet,JOHIN,FRA,Men,double,M,Gold,France,FRA
336,Paris,1900,Croquet,Croquet,WAYDELICH,FRA,Men,individual 1 ball,M,Bronze,France,FRA
337,Paris,1900,Croquet,Croquet,AUMOITTE,FRA,Men,individual 1 ball,M,Gold,France,FRA
338,Paris,1900,Croquet,Croquet,JOHIN,FRA,Men,individual 1 ball,M,Silver,France,FRA
339,Paris,1900,Croquet,Croquet,SAUTREAU,FRA,Men,individual 2 balls,M,Bronze,France,FRA
340,Paris,1900,Croquet,Croquet,WAYDELICH,FRA,Men,individual 2 balls,M,Gold,France,FRA
341,Paris,1900,Croquet,Croquet,VIGNEROT,FRA,Men,individual 2 balls,M,Silver,France,FRA
342,Paris,1900,Cycling,Cycling Track,"DAUMAIN, .....",FRA,Men,25 kilometres,M,Bronze,France,FRA
343,Paris,1900,Cycling,Cycling Track,"BASTIEN, Louis",FRA,Men,25 kilometres,M,Gold,France,FRA
344,Paris,1900,Cycling,Cycling Track,"HILDEBRAND, Louis",FRA,Men,25 kilometres,M,Silver,France,FRA
345,Paris,1900,Cycling,Cycling Track,"LAKE, John Henry",USA,Men,Sprint indivual,M,Bronze,United States,USA
346,Paris,1900,Cycling,Cycling Track,"TAILLANDIER, Georges",FRA,Men,Sprint indivual,M,Gold,France,FRA
347,Paris,1900,Cycling,Cycling Track,"SANZ, Fernand",FRA,Men,Sprint indivual,M,Silver,France,FRA
348,Paris,1900,Equestrian,Jumping,"VAN DE POELE, Georges",BEL,Men,high jump,X,Bronze,Belgium,BEL
349,Paris,1900,Equestrian,Jumping,"GARDERES, Dominique Maximien",FRA,Men,high jump,X,Gold,France,FRA
350,Paris,1900,Equestrian,Jumping,"TRISSINO, Gian Giorgio",ITA,Men,high jump,X,Gold,Italy,ITA
351,Paris,1900,Equestrian,Jumping,"DE CHAMPSAVIN, Louis",FRA,Men,individual,X,Bronze,France,FRA
352,Paris,1900,Equestrian,Jumping,"HAEGEMAN, Aimé",BEL,Men,individual,X,Gold,Belgium,BEL
353,Paris,1900,Equestrian,Jumping,"VAN DE POELE, Georges",BEL,Men,individual,X,Silver,Belgium,BEL
354,Paris,1900,Equestrian,Jumping,DE BELLEGARDE,FRA,Men,long jump individual,X,Bronze,France,FRA
355,Paris,1900,Equestrian,Jumping,"VAN LANGHENDONCK, Constant",BEL,Men,long jump individual,X,Gold,Belgium,BEL
356,Paris,1900,Equestrian,Jumping,"TRISSINO, Gian Giorgio",ITA,Men,long jump individual,X,Silver,Italy,ITA
357,Paris,1900,Fencing,Fencing,"SEE, Léon",FRA,Men,épée individual,M,Bronze,France,FRA
358,Paris,1900,Fencing,Fencing,"FONST, Ramon",CUB,Men,épée individual,M,Gold,Cuba,CUB
359,Paris,1900,Fencing,Fencing,"PERREE, Louis",FRA,Men,épée individual,M,Silver,France,FRA
360,Paris,1900,Fencing,Fencing,"SEE, Léon",FRA,Men,"épée, amateurs and masters",M,Bronze,France,FRA
361,Paris,1900,Fencing,Fencing,"AYAT, Albert",FRA,Men,"épée, amateurs and masters",M,Gold,France,FRA
362,Paris,1900,Fencing,Fencing,"FONST, Ramon",CUB,Men,"épée, amateurs and masters",M,Silver,Cuba,CUB
363,Paris,1900,Fencing,Fencing,"LAURENT, Henri",FRA,Men,"épée, masters",M,Bronze,France,FRA
364,Paris,1900,Fencing,Fencing,"AYAT, Albert",FRA,Men,"épée, masters",M,Gold,France,FRA
365,Paris,1900,Fencing,Fencing,"BOUGNOL, Emile",FRA,Men,"épée, masters",M,Silver,France,FRA
366,Paris,1900,Fencing,Fencing,"BOULENGER, Marcel Jacques",FRA,Men,foil individual,M,Bronze,France,FRA
367,Paris,1900,Fencing,Fencing,"COSTE, Emile",FRA,Men,foil individual,M,Gold,France,FRA
368,Paris,1900,Fencing,Fencing,"MASSON, Henri",FRA,Men,foil individual,M,Silver,France,FRA
369,Paris,1900,Fencing,Fencing,"MIMIAGUE, Jean-Baptiste",FRA,Men,"foil, masters",M,Bronze,France,FRA
370,Paris,1900,Fencing,Fencing,"MERIGNAC, Lucien",FRA,Men,"foil, masters",M,Gold,France,FRA
371,Paris,1900,Fencing,Fencing,"KIRCHHOFFER, Alphonse",FRA,Men,"foil, masters",M,Silver,France,FRA
372,Paris,1900,Fencing,Fencing,"FLESCH, Siegfried",AUT,Men,sabre individual,M,Bronze,Austria,AUT
373,Paris,1900,Fencing,Fencing,"DE LA FALAISE, Georges",FRA,Men,sabre individual,M,Gold,France,FRA
374,Paris,1900,Fencing,Fencing,"THIEBAUT, Léon",FRA,Men,sabre individual,M,Silver,France,FRA
375,Paris,1900,Fencing,Fencing,"NERALIC, Milan",AUT,Men,"sabre, masters",M,Bronze,Austria,AUT
376,Paris,1900,Fencing,Fencing,"CONTE, Antonio",ITA,Men,"sabre, masters",M,Gold,Italy,ITA
377,Paris,1900,Fencing,Fencing,"SANTELLI, Italo",ITA,Men,"sabre, masters",M,Silver,Italy,ITA
378,Paris,1900,Football,Football,"DELBECQUE, Albert",BEL,Men,football,M,Bronze,Belgium,BEL
379,Paris,1900,Football,Football,"KELECOM, R.",BEL,Men,football,M,Bronze,Belgium,BEL
380,Paris,1900,Football,Football,"LEBOUTTE, Marcel",BEL,Men,football,M,Bronze,Belgium,BEL
381,Paris,1900,Football,Football,LONDOT,BEL,Men,football,M,Bronze,Belgium,BEL
382,Paris,1900,Football,Football,"MOREAU, Ernest",BEL,Men,football,M,Bronze,Belgium,BEL
383,Paris,1900,Football,Football,"NEEFS, E.",BEL,Men,football,M,Bronze,Belgium,BEL
384,Paris,1900,Football,Football,"PELGRIMS, Georges",BEL,Men,football,M,Bronze,Belgium,BEL
385,Paris,1900,Football,Football,"RENIER, Alphonse",BEL,Men,football,M,Bronze,Belgium,BEL
386,Paris,1900,Football,Football,"SPANNOGHE, E.",BEL,Men,football,M,Bronze,Belgium,BEL
387,Paris,1900,Football,Football,"THORNTON, Erich",BEL,Men,football,M,Bronze,Belgium,BEL
388,Paris,1900,Football,Football,VAN HEUCKELUM,BEL,Men,football,M,Bronze,Belgium,BEL
389,Paris,1900,Football,Football,"BUCKENHAM, Claude Percy",GBR,Men,football,M,Gold,United Kingdom,GBR
390,Paris,1900,Football,Football,"BURRIDGE, T.E.",GBR,Men,football,M,Gold,United Kingdom,GBR
391,Paris,1900,Football,Football,"CHALK, Alfred Ernest",GBR,Men,football,M,Gold,United Kingdom,GBR
392,Paris,1900,Football,Football,"GROSLING, William Sullivan",GBR,Men,football,M,Gold,United Kingdom,GBR
393,Paris,1900,Football,Football,"HASLAM, A.",GBR,Men,football,M,Gold,United Kingdom,GBR
394,Paris,1900,Football,Football,"JONES, J.H.",GBR,Men,football,M,Gold,United Kingdom,GBR
395,Paris,1900,Football,Football,"NICHOLAS, J.",GBR,Men,football,M,Gold,United Kingdom,GBR
396,Paris,1900,Football,Football,"QUASH, William Francis",GBR,Men,football,M,Gold,United Kingdom,GBR
397,Paris,1900,Football,Football,"SPACKMAN, F.G.",GBR,Men,football,M,Gold,United Kingdom,GBR
398,Paris,1900,Football,Football,"TURNER, R.R.",GBR,Men,football,M,Gold,United Kingdom,GBR
399,Paris,1900,Football,Football,"ZEALLEY, James Edward",GBR,Men,football,M,Gold,United Kingdom,GBR
400,Paris,1900,Football,Football,"ALLEMANE, Pierre",FRA,Men,football,M,Silver,France,FRA
401,Paris,1900,Football,Football,BACH,FRA,Men,football,M,Silver,France,FRA
402,Paris,1900,Football,Football,"BLOCH, Jean",FRA,Men,football,M,Silver,France,FRA
403,Paris,1900,Football,Football,"CANELLE, Fernand",FRA,Men,football,M,Silver,France,FRA
404,Paris,1900,Football,Football,DUPARC,FRA,Men,football,M,Silver,France,FRA
405,Paris,1900,Football,Football,FRAYSSE,FRA,Men,football,M,Silver,France,FRA
406,Paris,1900,Football,Football,GAILLARD,FRA,Men,football,M,Silver,France,FRA
407,Paris,1900,Football,Football,"GARNIER, René",FRA,Men,football,M,Silver,France,FRA
408,Paris,1900,Football,Football,GRANDJEAN,FRA,Men,football,M,Silver,France,FRA
409,Paris,1900,Football,Football,HUTEAU,FRA,Men,football,M,Silver,France,FRA
410,Paris,1900,Football,Football,LAMBERT,FRA,Men,football,M,Silver,France,FRA
411,Paris,1900,Football,Football,MACAIRE,FRA,Men,football,M,Silver,France,FRA
412,Paris,1900,Football,Football,PELTIER,FRA,Men,football,M,Silver,France,FRA
413,Paris,1900,Golf,Golf,"ROBERTSON, David Donaldson",GBR,Men,individual,M,Bronze,United Kingdom,GBR
414,Paris,1900,Golf,Golf,"SANDS, Charles Edward",USA,Men,individual,M,Gold,United States,USA
415,Paris,1900,Golf,Golf,"RUTHERFORD, Walter",GBR,Men,individual,M,Silver,United Kingdom,GBR
416,Paris,1900,Golf,Golf,"PRATT, Daria",USA,Women,individual,W,Bronze,United States,USA
417,Paris,1900,Golf,Golf,"ABBOTT, Margaret Ives",USA,Women,individual,W,Gold,United States,USA
418,Paris,1900,Golf,Golf,"WHITTIER, Pauline",USA,Women,individual,W,Silver,United States,USA
419,Paris,1900,Gymnastics,Artistic G.,"DEMANET, Lucien",FRA,Men,individual all-round,M,Bronze,France,FRA
420,Paris,1900,Gymnastics,Artistic G.,"SANDRAS, Gustave",FRA,Men,individual all-round,M,Gold,France,FRA
421,Paris,1900,Gymnastics,Artistic G.,"BAS, Noël",FRA,Men,individual all-round,M,Silver,France,FRA
422,Paris,1900,Polo,Polo,"BOUSSOD, Jean",ZZX,Men,polo,M,Bronze,Mixed Teams,ZZX
423,Paris,1900,Polo,Polo,"DUC DE BISACCIA, Louis",ZZX,Men,polo,M,Bronze,Mixed Teams,ZZX
424,Paris,1900,Polo,Polo,"FAUQUET LEMAITRE, A.",ZZX,Men,polo,M,Bronze,Mixed Teams,ZZX
425,Paris,1900,Polo,Polo,"RAOUL-DUVAL, Maurice",ZZX,Men,polo,M,Bronze,Mixed Teams,ZZX
426,Paris,1900,Polo,Polo,"DALY, Dennis",ZZX,Men,polo,M,Gold,Mixed Teams,ZZX
427,Paris,1900,Polo,Polo,"KEENE, Foxhall Parker",ZZX,Men,polo,M,Gold,Mixed Teams,ZZX
428,Paris,1900,Polo,Polo,"MACKEY, Frank Jay",ZZX,Men,polo,M,Gold,Mixed Teams,ZZX
429,Paris,1900,Polo,Polo,"RAWLINSON, Alfred",ZZX,Men,polo,M,Gold,Mixed Teams,ZZX
430,Paris,1900,Polo,Polo,"BUCKMASTER, Walter Selby",ZZX,Men,polo,M,Silver,Mixed Teams,ZZX
431,Paris,1900,Polo,Polo,"COMTE DE MADRE, José Pierre M.J.",ZZX,Men,polo,M,Silver,Mixed Teams,ZZX
432,Paris,1900,Polo,Polo,"FREAKE, Frederick Maitland",ZZX,Men,polo,M,Silver,Mixed Teams,ZZX
433,Paris,1900,Polo,Polo,"MCCREERY, Walter Adolph",ZZX,Men,polo,M,Silver,Mixed Teams,ZZX
434,Paris,1900,Rowing,Rowing,"BRANDT, Francois Antoine",NED,Men,eight with coxswain (8+),M,Bronze,Netherlands,NED
435,Paris,1900,Rowing,Rowing,"BROCKMANN, Hermanus Gerardus",NED,Men,eight with coxswain (8+),M,Bronze,Netherlands,NED
436,Paris,1900,Rowing,Rowing,"KLEIN, Roelof",NED,Men,eight with coxswain (8+),M,Bronze,Netherlands,NED
437,Paris,1900,Rowing,Rowing,"LEEGSTRA, Ruud Gerbens",NED,Men,eight with coxswain (8+),M,Bronze,Netherlands,NED
438,Paris,1900,Rowing,Rowing,"MIDDELBERG, Walter",NED,Men,eight with coxswain (8+),M,Bronze,Netherlands,NED
439,Paris,1900,Rowing,Rowing,"OFFERHAUS, Hendrik Karel",NED,Men,eight with coxswain (8+),M,Bronze,Netherlands,NED
440,Paris,1900,Rowing,Rowing,"THIJSSEN, Walter",NED,Men,eight with coxswain (8+),M,Bronze,Netherlands,NED
441,Paris,1900,Rowing,Rowing,"TROMP, Henricus",NED,Men,eight with coxswain (8+),M,Bronze,Netherlands,NED
442,Paris,1900,Rowing,Rowing,"VAN DIJK, Johannes Wilhelmus Maria",NED,Men,eight with coxswain (8+),M,Bronze,Netherlands,NED
443,Paris,1900,Rowing,Rowing,"ABELL, Louis",USA,Men,eight with coxswain (8+),M,Gold,United States,USA
444,Paris,1900,Rowing,Rowing,"CARR, William",USA,Men,eight with coxswain (8+),M,Gold,United States,USA
445,Paris,1900,Rowing,Rowing,"DEBAECKE, Harry",USA,Men,eight with coxswain (8+),M,Gold,United States,USA
446,Paris,1900,Rowing,Rowing,"EXLEY, John",USA,Men,eight with coxswain (8+),M,Gold,United States,USA
447,Paris,1900,Rowing,Rowing,"GEIGER, John",USA,Men,eight with coxswain (8+),M,Gold,United States,USA
448,Paris,1900,Rowing,Rowing,"HEDLEY, Edward",USA,Men,eight with coxswain (8+),M,Gold,United States,USA
449,Paris,1900,Rowing,Rowing,"JUVENAL, James",USA,Men,eight with coxswain (8+),M,Gold,United States,USA
450,Paris,1900,Rowing,Rowing,"LOCKWOOD, Roscoe",USA,Men,eight with coxswain (8+),M,Gold,United States,USA
451,Paris,1900,Rowing,Rowing,"MARSH, Edward",USA,Men,eight with coxswain (8+),M,Gold,United States,USA
452,Paris,1900,Rowing,Rowing,"BRUGGEMAN, Prospère",BEL,Men,eight with coxswain (8+),M,Silver,Belgium,BEL
453,Paris,1900,Rowing,Rowing,"DE BISSCHOP, Jules",BEL,Men,eight with coxswain (8+),M,Silver,Belgium,BEL
454,Paris,1900,Rowing,Rowing,"DE COCK, Oscar",BEL,Men,eight with coxswain (8+),M,Silver,Belgium,BEL
455,Paris,1900,Rowing,Rowing,"DE SOMVILLE, Oscar Charles",BEL,Men,eight with coxswain (8+),M,Silver,Belgium,BEL
456,Paris,1900,Rowing,Rowing,"HEMELSOET, Maurice",BEL,Men,eight with coxswain (8+),M,Silver,Belgium,BEL
457,Paris,1900,Rowing,Rowing,"ODBERG, Frank",BEL,Men,eight with coxswain (8+),M,Silver,Belgium,BEL
458,Paris,1900,Rowing,Rowing,"VAN CROMBRUGGHE, Marcel Lucien",BEL,Men,eight with coxswain (8+),M,Silver,Belgium,BEL
459,Paris,1900,Rowing,Rowing,"VAN LANDEGHEM, Alfred",BEL,Men,eight with coxswain (8+),M,Silver,Belgium,BEL
460,Paris,1900,Rowing,Rowing,"VERDONCK, Maurice",BEL,Men,eight with coxswain (8+),M,Silver,Belgium,BEL
461,Paris,1900,Rowing,Rowing,"CARSTENS, Wilhelm",GER,Men,four-oared shell with coxswain (4-),M,Bronze,Germany,GER
462,Paris,1900,Rowing,Rowing,"FELLE, Ernst",GER,Men,four-oared shell with coxswain (4-),M,Bronze,Germany,GER
